,NGH_Name,NGH_Number,Descriptive Name,Latitude,Longitude,Violation_Type,Sum_Occurrences,Air Temp. Avg. Min. (°C),Air Temp. Avg. Max. (°C),Edu_Preschool,Edu_Kindergarten ,Edu_Gr.7 - Gr.9,Edu_Gr.10 - Gr.12,Edu_Post Secondar,Homemaker,Employedage0-30,Employed 30+ ,Unemployed,Retired,Permanently U,Employment_No Response,"Income_Less than $30,","Income_$30,000 to les","Income_$60,000 to les","Income_$100,000 to le","Income_$125,000 to le","Income_$150,000 to le","Income_$200,000 to le","Income_$250,000 or mo",Income_No Response,DT_Year,DT_Month
94,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Theft Of Vehicle,6,-2.821612903,6.589354839,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,March
95,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Theft Of Vehicle,6,-1.393870968,5.4,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,October
96,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Assault,6,10.25193548,22.81290323,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,August
97,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Break and Enter,6,11.85225806,23.67677419,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,July
98,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Assault,7,9.963333333,22.75533333,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,June
99,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Assault,7,-7.270689655,2.662413793,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,February
100,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Theft Of Vehicle,7,0.897,15.07466667,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,April
101,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Theft From Vehicle,7,-2.821612903,6.589354839,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,March
102,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Theft Of Vehicle,8,4.837096774,18.65129032,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,May
103,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Theft Of Vehicle,8,11.85225806,23.67677419,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,July
104,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Theft Of Vehicle,8,10.25193548,22.81290323,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,August
105,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Theft Of Vehicle,8,4.671,17.31833333,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,September
106,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Break and Enter,8,-7.270689655,2.662413793,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,February
107,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Break and Enter,8,9.963333333,22.75533333,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,June
108,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Break and Enter,8,-1.393870968,5.4,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,October
109,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Theft Of Vehicle,10,-14.77387097,-4.023870968,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,January
110,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Break and Enter,11,-14.77387097,-4.023870968,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,January
111,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Break and Enter,11,-2.821612903,6.589354839,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,March
112,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Break and Enter,11,4.671,17.31833333,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,September
113,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Break and Enter,11,-16.49870968,-7.578387097,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,December
114,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Theft Of Vehicle,11,-2.935666667,4.833,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,November
115,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Theft Of Vehicle,12,9.963333333,22.75533333,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,June
116,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Theft Of Vehicle,12,-16.49870968,-7.578387097,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,December
117,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Break and Enter,17,4.837096774,18.65129032,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,May
118,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Break and Enter,18,10.25193548,22.81290323,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,August
119,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Assault,10,-2.821612903,6.589354839,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,March
120,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Assault,10,11.85225806,23.67677419,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,July
121,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Assault,11,4.671,17.31833333,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,September
122,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Assault,11,-1.393870968,5.4,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,October
123,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Assault,11,-16.49870968,-7.578387097,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,December
124,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Assault,12,-14.77387097,-4.023870968,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,January
125,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Assault,13,0.897,15.07466667,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,April
126,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Assault,16,4.837096774,18.65129032,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,May
127,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Theft From Vehicle,8,-16.49870968,-7.578387097,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,December
128,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Theft From Vehicle,10,-14.77387097,-4.023870968,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,January
129,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Theft From Vehicle,11,11.85225806,23.67677419,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,July
130,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Theft From Vehicle,24,-7.270689655,2.662413793,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,February
131,ALBERTA AVENUE,1010,Alberta Avenue,53.568485,-113.485119,Theft From Vehicle,16,-2.935666667,4.833,246.0,301.0,102.0,109.0,155.0,156.0,435.0,1861.0,369.0,508.0,171.0,2342.0,601.0,667.0,364.0,139.0,62.0,61.0,11.0,4.0,1138.0,2016,November
132,ALBERTA PARK INDUSTRIAL,4010,Alberta Park Industrial,53.566735,-113.596472,Theft From Vehicle,1,0.897,15.07466667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,April
133,ALBERTA PARK INDUSTRIAL,4010,Alberta Park Industrial,53.566735,-113.596472,Assault,1,-14.77387097,-4.023870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,January
134,ALBERTA PARK INDUSTRIAL,4010,Alberta Park Industrial,53.566735,-113.596472,Theft Over $5000,1,4.671,17.31833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,September
135,ALBERTA PARK INDUSTRIAL,4010,Alberta Park Industrial,53.566735,-113.596472,Theft Over $5000,1,9.963333333,22.75533333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,June
136,ALBERTA PARK INDUSTRIAL,4010,Alberta Park Industrial,53.566735,-113.596472,Theft Over $5000,2,-2.821612903,6.589354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,March
137,ALBERTA PARK INDUSTRIAL,4010,Alberta Park Industrial,53.566735,-113.596472,Theft Of Vehicle,2,4.671,17.31833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,September
138,ALBERTA PARK INDUSTRIAL,4010,Alberta Park Industrial,53.566735,-113.596472,Theft From Vehicle,2,10.25193548,22.81290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,August
139,ALBERTA PARK INDUSTRIAL,4010,Alberta Park Industrial,53.566735,-113.596472,Theft From Vehicle,3,9.963333333,22.75533333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,June
140,ALBERTA PARK INDUSTRIAL,4010,Alberta Park Industrial,53.566735,-113.596472,Theft From Vehicle,1,-14.77387097,-4.023870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,January
141,ALBERTA PARK INDUSTRIAL,4010,Alberta Park Industrial,53.566735,-113.596472,Theft Of Vehicle,1,11.85225806,23.67677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,July
142,ALBERTA PARK INDUSTRIAL,4010,Alberta Park Industrial,53.566735,-113.596472,Theft From Vehicle,1,4.837096774,18.65129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,May
143,ALBERTA PARK INDUSTRIAL,4010,Alberta Park Industrial,53.566735,-113.596472,Theft From Vehicle,1,-16.49870968,-7.578387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,December
144,ALBERTA PARK INDUSTRIAL,4010,Alberta Park Industrial,53.566735,-113.596472,Break and Enter,1,0.897,15.07466667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,April
145,ALBERTA PARK INDUSTRIAL,4010,Alberta Park Industrial,53.566735,-113.596472,Break and Enter,1,-2.821612903,6.589354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,March
146,ALBERTA PARK INDUSTRIAL,4010,Alberta Park Industrial,53.566735,-113.596472,Break and Enter,1,-16.49870968,-7.578387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,December
147,ALBERTA PARK INDUSTRIAL,4010,Alberta Park Industrial,53.566735,-113.596472,Theft Of Vehicle,1,-2.935666667,4.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,November
148,ALBERTA PARK INDUSTRIAL,4010,Alberta Park Industrial,53.566735,-113.596472,Theft Of Vehicle,1,4.837096774,18.65129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,May
149,ALBERTA PARK INDUSTRIAL,4010,Alberta Park Industrial,53.566735,-113.596472,Theft From Vehicle,1,-2.821612903,6.589354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,March
150,ALBERTA PARK INDUSTRIAL,4010,Alberta Park Industrial,53.566735,-113.596472,Theft Of Vehicle,1,0.897,15.07466667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,April
151,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Theft From Vehicle,2,-2.935666667,4.833,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,November
152,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Theft From Vehicle,2,-16.49870968,-7.578387097,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,December
153,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Theft From Vehicle,2,4.671,17.31833333,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,September
154,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Break and Enter,2,9.963333333,22.75533333,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,June
155,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Break and Enter,2,-7.270689655,2.662413793,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,February
156,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Break and Enter,2,-2.935666667,4.833,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,November
157,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Break and Enter,2,11.85225806,23.67677419,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,July
158,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Break and Enter,2,4.671,17.31833333,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,September
159,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Theft Of Vehicle,2,9.963333333,22.75533333,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,June
160,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Theft Of Vehicle,2,-1.393870968,5.4,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,October
161,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Assault,2,10.25193548,22.81290323,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,August
162,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Robbery,2,11.85225806,23.67677419,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,July
163,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Sexual Assaults,2,-2.821612903,6.589354839,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,March
164,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Assault,3,-16.49870968,-7.578387097,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,December
165,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Theft Of Vehicle,3,11.85225806,23.67677419,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,July
166,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Theft Of Vehicle,3,-14.77387097,-4.023870968,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,January
167,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Theft Of Vehicle,3,-2.821612903,6.589354839,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,March
168,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Break and Enter,3,0.897,15.07466667,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,April
169,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Break and Enter,3,10.25193548,22.81290323,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,August
170,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Theft From Vehicle,3,-7.270689655,2.662413793,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,February
171,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Theft From Vehicle,4,10.25193548,22.81290323,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,August
172,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Theft From Vehicle,4,0.897,15.07466667,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,April
173,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Assault,4,-14.77387097,-4.023870968,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,January
174,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Assault,4,11.85225806,23.67677419,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,July
175,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Theft Of Vehicle,4,4.671,17.31833333,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,September
176,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Theft From Vehicle,5,4.837096774,18.65129032,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,May
177,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Theft From Vehicle,6,9.963333333,22.75533333,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,June
178,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Theft From Vehicle,7,-1.393870968,5.4,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,October
179,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Theft From Vehicle,9,11.85225806,23.67677419,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,July
180,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Theft Of Vehicle,2,10.25193548,22.81290323,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,August
181,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Sexual Assaults,1,-2.935666667,4.833,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,November
182,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Sexual Assaults,1,4.671,17.31833333,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,September
183,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Robbery,1,4.671,17.31833333,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,September
184,ALDERGROVE,4020,Aldergrove,53.516888,-113.641242,Robbery,1,0.897,15.07466667,290.0,348.0,126.0,108.0,168.0,113.0,271.0,1711.0,223.0,451.0,61.0,1110.0,119.0,266.0,284.0,135.0,72.0,49.0,22.0,12.0,952.0,2016,April
